city,date,temp_max,temp_min,temp_avg,wind_speed,precipitation,humidity,data_source,danger_label,risk_level
tunisia,2021-04-15,15.0,12.9,13.9,15.0,5.769,85.7,historical,0,Green
tunisia,2021-04-16,17.0,12.8,14.8,20.6,0.122,76.8,historical,0,Green
tunisia,2021-04-17,14.1,11.0,12.9,18.2,23.917,87.9,historical,1,Yellow
tunisia,2021-04-18,16.8,9.0,11.9,29.4,0.211,73.6,historical,0,Green
tunisia,2021-04-19,17.0,9.8,13.2,35.0,0.793,63.2,historical,0,Green
tunisia,2021-04-20,23.9,9.0,16.2,20.4,0.001,62.8,historical,0,Green
tunisia,2021-04-21,22.0,11.8,17.6,18.3,0.001,69.4,historical,0,Green
tunisia,2021-04-22,21.8,16.0,18.2,22.2,0.199,69.6,historical,0,Green
tunisia,2021-04-23,17.0,15.0,15.9,20.3,13.121,85.6,historical,1,Yellow
tunisia,2021-04-24,20.0,12.0,16.2,24.0,0.0,68.6,historical,0,Green
tunisia,2021-04-25,23.7,10.0,17.0,20.5,0.001,67.0,historical,0,Green
tunisia,2021-04-26,25.0,16.0,19.5,35.0,0.006,63.2,historical,0,Green
tunisia,2021-04-27,23.0,15.9,18.9,14.8,0.0,66.3,historical,0,Green
tunisia,2021-04-28,25.0,15.0,19.8,18.3,0.01,60.7,historical,0,Green
tunisia,2021-04-29,25.9,14.0,20.0,18.3,0.001,65.0,historical,0,Green
tunisia,2021-04-30,27.9,15.2,21.9,19.3,0.001,58.3,historical,0,Green
tunisia,2021-05-01,26.9,18.0,21.6,24.8,1.027,63.4,historical,1,Yellow
tunisia,2021-05-02,22.0,15.5,18.1,20.4,0.0,67.5,historical,0,Green
tunisia,2021-05-03,19.5,14.2,16.7,18.0,5.094,81.5,historical,0,Green
tunisia,2021-05-04,27.0,15.0,20.0,18.2,0.0,68.4,historical,0,Green
tunisia,2021-05-05,20.1,17.0,18.6,14.7,0.596,80.0,historical,0,Green
tunisia,2021-05-06,21.2,15.8,17.8,18.2,0.271,76.4,historical,0,Green
tunisia,2021-05-07,24.9,15.8,19.2,22.3,0.108,68.1,historical,0,Green
tunisia,2021-05-08,26.9,15.0,20.1,22.1,0.565,61.0,historical,1,Yellow
tunisia,2021-05-09,29.2,12.8,21.1,24.1,0.001,57.1,historical,1,Yellow
tunisia,2021-05-10,28.0,17.0,22.3,24.0,0.0,56.3,historical,1,Yellow
tunisia,2021-05-11,25.0,17.0,20.5,40.4,0.004,60.1,historical,1,Yellow
tunisia,2021-05-12,23.8,15.0,19.3,27.7,0.0,47.3,historical,0,Green
tunisia,2021-05-13,27.7,14.9,20.4,20.5,0.0,45.5,historical,1,Yellow
tunisia,2021-05-14,28.8,15.0,21.3,29.2,0.0,51.4,historical,1,Yellow
tunisia,2021-05-15,24.9,16.0,19.5,29.3,0.0,50.5,historical,0,Green
tunisia,2021-05-16,32.9,15.9,23.6,16.5,0.0,42.2,historical,1,Yellow
tunisia,2021-05-17,29.0,16.8,23.3,24.1,0.0,48.5,historical,1,Yellow
tunisia,2021-05-18,24.1,17.0,20.4,24.0,0.0,51.9,historical,0,Green
tunisia,2021-05-19,27.9,14.0,21.1,31.5,0.0,48.8,historical,1,Yellow
tunisia,2021-05-20,23.1,17.0,19.7,34.3,0.0,45.0,historical,0,Green
tunisia,2021-05-21,25.7,14.0,20.0,28.2,0.0,50.3,historical,1,Yellow
tunisia,2021-05-22,31.9,19.0,24.0,27.4,0.0,51.6,historical,1,Yellow
tunisia,2021-05-23,31.9,19.0,25.1,24.0,0.0,54.2,historical,1,Yellow
tunisia,2021-05-24,27.0,19.0,23.2,35.2,0.004,51.3,historical,1,Yellow
tunisia,2021-05-25,24.8,17.0,20.5,24.1,0.0,58.0,historical,0,Green
tunisia,2021-05-26,27.0,14.2,20.9,16.6,0.0,47.8,historical,0,Green
tunisia,2021-05-27,26.0,18.0,21.8,25.7,0.0,55.0,historical,1,Yellow
tunisia,2021-05-28,25.1,18.0,21.3,20.3,0.003,65.1,historical,1,Yellow
tunisia,2021-05-29,26.0,17.0,21.8,24.0,0.377,67.8,historical,1,Yellow
tunisia,2021-05-30,29.9,18.0,23.2,25.0,0.0,38.5,historical,1,Yellow
tunisia,2021-05-31,27.0,18.0,22.1,20.3,0.0,55.3,historical,1,Yellow
tunisia,2021-06-01,27.0,18.0,21.8,20.4,0.032,67.0,historical,1,Yellow
tunisia,2021-06-02,28.0,21.0,23.8,29.0,0.075,60.5,historical,1,Yellow
tunisia,2021-06-03,27.0,20.2,23.6,30.7,0.0,65.1,historical,1,Yellow
tunisia,2021-06-04,31.0,21.0,25.3,24.1,0.0,52.1,historical,1,Yellow
tunisia,2021-06-05,33.1,22.0,26.7,27.5,0.0,46.1,historical,1,Yellow
tunisia,2021-06-06,31.9,22.0,26.2,31.5,0.0,42.3,historical,1,Yellow
tunisia,2021-06-07,27.9,21.0,23.6,31.2,0.0,53.5,historical,1,Yellow
tunisia,2021-06-08,28.9,19.0,23.9,31.9,0.0,44.2,historical,1,Yellow
tunisia,2021-06-09,27.9,19.0,23.8,33.4,0.0,46.9,historical,1,Yellow
tunisia,2021-06-10,27.0,20.0,23.2,31.5,0.0,54.0,historical,1,Yellow
tunisia,2021-06-11,29.0,19.0,23.5,24.8,0.0,56.5,historical,1,Yellow
tunisia,2021-06-12,29.0,16.7,23.4,18.0,0.0,59.2,historical,0,Green
tunisia,2021-06-13,31.0,18.0,25.1,14.8,0.0,45.8,historical,1,Yellow
tunisia,2021-06-14,33.1,18.1,25.5,19.5,0.189,48.7,historical,1,Yellow
tunisia,2021-06-15,31.0,19.0,24.9,22.4,0.0,54.2,historical,1,Yellow
tunisia,2021-06-16,34.0,19.0,26.7,22.9,0.0,51.5,historical,1,Yellow
tunisia,2021-06-17,32.1,23.0,26.7,24.7,0.001,59.0,historical,1,Yellow
tunisia,2021-06-18,31.0,22.3,26.5,22.3,0.0,53.7,historical,1,Yellow
tunisia,2021-06-19,36.0,23.0,29.2,18.5,0.0,44.5,historical,1,Yellow
tunisia,2021-06-20,36.9,24.0,30.2,24.8,0.0,42.1,historical,2,Orange
tunisia,2021-06-21,39.8,23.0,28.5,33.3,1.92,51.9,historical,2,Orange
tunisia,2021-06-22,32.0,22.0,26.0,25.0,0.0,47.5,historical,1,Yellow
tunisia,2021-06-23,30.0,22.9,25.0,22.2,0.0,66.4,historical,1,Yellow
tunisia,2021-06-24,33.8,23.0,26.2,26.9,1.924,63.7,historical,1,Yellow
tunisia,2021-06-25,35.9,23.0,28.1,23.3,0.01,51.2,historical,2,Orange
tunisia,2021-06-26,34.7,23.9,27.5,20.4,0.0,54.0,historical,1,Yellow
tunisia,2021-06-27,36.9,25.0,29.6,31.5,0.043,48.2,historical,2,Orange
tunisia,2021-06-28,31.6,23.4,26.4,22.2,0.0,66.6,historical,1,Yellow
tunisia,2021-06-29,32.0,24.0,27.4,31.4,0.0,62.7,historical,1,Yellow
tunisia,2021-06-30,31.0,24.0,27.0,27.5,0.0,60.7,historical,1,Yellow
tunisia,2021-07-01,32.0,23.2,27.3,20.4,0.0,54.8,historical,1,Yellow
tunisia,2021-07-02,34.0,20.0,27.3,24.0,0.0,49.2,historical,1,Yellow
tunisia,2021-07-03,37.7,22.0,29.5,15.0,0.0,43.3,historical,1,Yellow
tunisia,2021-07-04,37.2,23.0,29.2,24.0,0.0,44.2,historical,2,Orange
tunisia,2021-07-05,33.9,24.0,28.5,27.7,0.0,41.7,historical,1,Yellow
tunisia,2021-07-06,36.0,21.0,29.6,24.0,0.0,37.9,historical,2,Orange
tunisia,2021-07-07,36.8,24.0,30.2,20.4,0.0,47.1,historical,2,Orange
tunisia,2021-07-08,37.8,26.0,29.7,27.7,0.0,51.9,historical,2,Orange
tunisia,2021-07-09,33.0,25.0,28.1,30.4,0.188,54.4,historical,1,Yellow
tunisia,2021-07-10,32.1,24.0,27.8,31.2,0.0,41.5,historical,1,Yellow
tunisia,2021-07-11,35.1,21.0,27.7,20.5,0.001,47.1,historical,2,Orange
tunisia,2021-07-12,41.9,23.0,31.6,22.2,0.0,32.8,historical,2,Orange
tunisia,2021-07-13,35.9,25.0,30.2,37.1,0.0,38.8,historical,2,Orange
tunisia,2021-07-14,28.0,23.0,25.5,31.5,0.0,42.4,historical,1,Yellow
tunisia,2021-07-15,30.0,22.0,25.7,24.0,0.0,48.1,historical,1,Yellow
tunisia,2021-07-16,31.0,20.5,26.2,44.9,0.0,45.2,historical,2,Orange
tunisia,2021-07-17,30.0,22.6,25.8,38.8,0.007,51.0,historical,1,Yellow
tunisia,2021-07-18,31.0,23.0,26.6,35.2,0.0,49.2,historical,1,Yellow
tunisia,2021-07-19,32.0,23.9,27.3,33.4,0.0,51.9,historical,1,Yellow
tunisia,2021-07-20,32.0,22.8,27.1,26.6,0.0,55.1,historical,1,Yellow
tunisia,2021-07-21,32.8,21.0,26.8,18.4,0.0,60.6,historical,1,Yellow
tunisia,2021-07-22,36.0,21.0,28.1,16.5,0.19,52.5,historical,1,Yellow
tunisia,2021-07-23,38.0,21.1,29.6,20.5,0.0,40.2,historical,2,Orange
tunisia,2021-07-24,38.9,22.0,30.6,27.4,0.003,43.2,historical,2,Orange
tunisia,2021-07-25,41.9,27.0,33.2,29.8,0.0,24.7,historical,2,Orange
tunisia,2021-07-26,38.1,28.0,32.4,28.9,0.0,32.2,historical,2,Orange
tunisia,2021-07-27,35.0,24.0,30.1,24.1,0.0,43.3,historical,1,Yellow
tunisia,2021-07-28,40.0,25.9,32.0,24.0,0.0,25.8,historical,2,Orange
tunisia,2021-07-29,43.7,26.0,33.6,18.3,0.0,23.2,historical,2,Orange
tunisia,2021-07-30,38.0,24.0,29.9,20.2,0.0,55.5,historical,2,Orange
tunisia,2021-07-31,43.0,25.0,33.1,47.6,0.052,37.3,historical,3,Red
tunisia,2021-08-01,38.9,27.0,31.7,35.1,0.942,37.9,historical,2,Orange
tunisia,2021-08-02,32.0,24.0,27.4,22.4,0.0,64.1,historical,1,Yellow
tunisia,2021-08-03,36.9,24.0,30.3,29.6,0.0,60.7,historical,2,Orange
tunisia,2021-08-04,36.1,26.0,31.4,24.0,0.0,45.6,historical,2,Orange
tunisia,2021-08-05,33.1,24.0,28.1,23.9,0.0,57.7,historical,1,Yellow
tunisia,2021-08-06,38.1,21.4,30.5,18.4,0.0,46.7,historical,1,Yellow
tunisia,2021-08-07,40.0,26.0,32.3,31.5,0.0,47.4,historical,2,Orange
tunisia,2021-08-08,36.0,26.0,30.8,22.3,0.0,68.0,historical,2,Orange
tunisia,2021-08-09,44.0,27.0,34.1,22.1,0.0,53.9,historical,2,Orange
tunisia,2021-08-10,48.8,29.0,37.6,25.7,0.0,32.1,historical,2,Orange
tunisia,2021-08-11,42.9,26.4,33.9,18.1,0.0,41.9,historical,2,Orange
tunisia,2021-08-12,39.0,25.9,30.8,20.6,0.0,63.6,historical,2,Orange
tunisia,2021-08-13,39.0,25.0,31.7,14.8,0.0,61.7,historical,1,Yellow
tunisia,2021-08-14,34.8,26.0,29.8,22.2,0.0,73.5,historical,1,Yellow
tunisia,2021-08-15,35.0,23.7,29.8,16.6,0.0,70.2,historical,1,Yellow
tunisia,2021-08-16,40.0,24.8,32.2,13.0,0.004,50.2,historical,1,Yellow
tunisia,2021-08-17,34.9,26.0,30.2,31.7,0.0,53.3,historical,1,Yellow
tunisia,2021-08-18,32.0,24.4,27.5,29.0,0.0,57.9,historical,1,Yellow
tunisia,2021-08-19,32.8,23.8,26.9,18.3,0.0,63.8,historical,1,Yellow
tunisia,2021-08-20,34.0,22.9,27.8,20.5,0.0,69.5,historical,1,Yellow
tunisia,2021-08-21,33.0,23.9,27.7,21.2,0.0,73.1,historical,1,Yellow
tunisia,2021-08-22,33.0,23.0,27.4,17.8,0.002,70.8,historical,1,Yellow
tunisia,2021-08-23,36.9,21.7,28.8,12.9,0.001,59.3,historical,1,Yellow
tunisia,2021-08-24,36.9,23.0,28.6,29.3,0.0,63.2,historical,2,Orange
tunisia,2021-08-25,36.0,24.0,29.2,31.3,0.21,60.9,historical,2,Orange
tunisia,2021-08-26,32.9,26.0,28.9,45.7,0.284,52.3,historical,2,Orange
tunisia,2021-08-27,33.1,23.0,27.5,18.3,0.0,62.3,historical,1,Yellow
tunisia,2021-08-28,37.0,21.9,28.0,24.0,0.005,64.2,historical,2,Orange
tunisia,2021-08-29,31.0,24.0,27.4,27.5,0.026,61.7,historical,1,Yellow
tunisia,2021-08-30,31.0,20.1,26.1,20.1,0.0,63.5,historical,1,Yellow
tunisia,2021-08-31,33.0,23.0,28.1,24.7,0.0,67.9,historical,1,Yellow
tunisia,2021-09-01,34.0,26.0,29.4,18.5,0.0,69.7,historical,1,Yellow
tunisia,2021-09-02,34.0,26.0,29.8,22.3,0.0,69.3,historical,1,Yellow
tunisia,2021-09-03,36.0,27.0,30.4,27.6,0.0,67.0,historical,2,Orange
tunisia,2021-09-04,33.0,24.0,28.1,22.3,0.069,72.0,historical,1,Yellow
tunisia,2021-09-05,31.6,24.0,27.1,33.2,0.0,67.7,historical,1,Yellow
tunisia,2021-09-06,30.1,23.0,26.4,23.8,0.0,67.6,historical,1,Yellow
tunisia,2021-09-07,30.0,23.0,26.1,24.0,0.0,65.0,historical,1,Yellow
tunisia,2021-09-08,31.8,20.7,26.2,12.8,0.0,64.2,historical,1,Yellow
tunisia,2021-09-09,32.0,25.0,27.7,29.1,0.168,68.2,historical,1,Yellow
tunisia,2021-09-10,31.0,24.8,26.8,24.0,6.551,72.3,historical,1,Yellow
tunisia,2021-09-11,30.0,24.0,26.4,31.5,0.0,66.2,historical,1,Yellow
tunisia,2021-09-12,29.8,22.0,25.4,18.4,0.002,68.8,historical,0,Green
tunisia,2021-09-13,31.0,20.0,25.2,14.7,0.002,69.9,historical,1,Yellow
tunisia,2021-09-14,32.0,21.0,26.5,19.5,0.0,69.1,historical,1,Yellow
tunisia,2021-09-15,36.0,24.0,29.1,20.5,0.0,63.0,historical,2,Orange
tunisia,2021-09-16,39.9,27.0,31.3,23.9,0.0,52.7,historical,2,Orange
tunisia,2021-09-17,34.9,27.8,29.8,21.5,0.0,53.2,historical,1,Yellow
tunisia,2021-09-18,34.9,24.0,28.7,28.6,0.0,68.4,historical,1,Yellow
tunisia,2021-09-19,31.2,24.0,26.8,24.0,0.008,69.6,historical,1,Yellow
tunisia,2021-09-20,26.8,22.1,24.7,16.5,0.0,69.3,historical,0,Green
tunisia,2021-09-21,28.0,20.0,24.3,24.1,0.005,71.9,historical,1,Yellow
tunisia,2021-09-22,31.0,21.7,26.2,34.3,0.324,74.0,historical,1,Yellow
tunisia,2021-09-23,31.0,23.9,27.3,18.5,0.005,75.5,historical,1,Yellow
tunisia,2021-09-24,35.9,26.0,29.2,18.4,0.0,68.2,historical,1,Yellow
tunisia,2021-09-25,33.0,24.8,28.6,20.4,0.0,71.0,historical,1,Yellow
tunisia,2021-09-26,33.0,24.9,28.7,18.3,0.0,71.5,historical,1,Yellow
tunisia,2021-09-27,31.1,24.0,27.3,27.6,0.0,70.4,historical,1,Yellow
tunisia,2021-09-28,30.0,23.0,25.8,24.0,0.0,63.2,historical,1,Yellow
tunisia,2021-09-29,30.0,21.0,24.9,29.5,0.0,62.2,historical,1,Yellow
tunisia,2021-09-30,29.0,22.0,24.9,25.9,0.0,60.1,historical,1,Yellow
tunisia,2021-10-01,26.8,20.0,22.9,16.6,0.0,63.8,historical,0,Green
tunisia,2021-10-02,29.9,17.1,22.8,21.9,0.009,66.0,historical,1,Yellow
tunisia,2021-10-03,33.0,19.1,25.4,29.7,0.0,67.8,historical,1,Yellow
tunisia,2021-10-04,34.9,25.0,27.6,24.1,0.01,64.4,historical,1,Yellow
tunisia,2021-10-05,27.9,22.8,23.9,23.8,0.442,70.5,historical,1,Yellow
tunisia,2021-10-06,27.0,21.0,23.4,29.4,2.475,63.9,historical,1,Yellow
tunisia,2021-10-07,24.0,19.9,21.8,38.8,0.017,55.6,historical,0,Green
tunisia,2021-10-08,24.9,18.0,20.5,26.9,0.495,64.0,historical,0,Green
tunisia,2021-10-09,23.8,17.8,20.0,18.3,2.164,74.3,historical,0,Green
tunisia,2021-10-10,22.0,17.0,18.6,27.4,3.901,81.2,historical,0,Green
tunisia,2021-10-11,23.0,16.0,19.5,22.2,0.007,65.3,historical,0,Green
tunisia,2021-10-12,24.0,16.1,20.1,16.4,0.003,66.1,historical,0,Green
tunisia,2021-10-13,24.0,15.0,19.2,28.6,0.032,66.4,historical,0,Green
tunisia,2021-10-14,20.1,15.8,17.6,33.4,12.925,66.1,historical,1,Yellow
tunisia,2021-10-15,21.0,15.8,18.0,29.5,0.0,53.1,historical,0,Green
tunisia,2021-10-16,25.0,14.8,18.6,16.5,0.0,65.1,historical,0,Green
tunisia,2021-10-17,25.0,15.8,19.3,13.2,0.005,69.3,historical,0,Green
tunisia,2021-10-18,23.0,15.0,18.6,16.5,0.011,75.6,historical,0,Green
tunisia,2021-10-19,24.0,16.0,19.1,18.3,0.082,73.6,historical,0,Green
tunisia,2021-10-20,25.0,13.0,19.6,16.6,0.008,75.4,historical,0,Green
tunisia,2021-10-21,29.0,18.8,23.2,31.5,0.0,63.8,historical,1,Yellow
tunisia,2021-10-22,28.8,16.0,22.3,18.2,0.001,66.8,historical,0,Green
tunisia,2021-10-23,26.0,19.0,22.0,25.9,0.024,86.1,historical,1,Yellow
tunisia,2021-10-24,21.0,16.1,18.6,38.6,44.063,85.5,historical,2,Orange
tunisia,2021-10-25,22.0,18.0,19.8,29.3,18.341,86.6,historical,1,Yellow
tunisia,2021-10-26,22.0,18.8,19.9,25.8,4.818,81.3,historical,0,Green
tunisia,2021-10-27,21.0,17.2,18.7,20.3,0.457,82.0,historical,0,Green
tunisia,2021-10-28,21.0,16.9,18.2,12.9,0.804,86.2,historical,0,Green
tunisia,2021-10-29,23.0,14.0,17.8,20.5,0.006,81.8,historical,0,Green
tunisia,2021-10-30,22.0,14.1,18.5,10.9,0.005,78.6,historical,0,Green
tunisia,2021-10-31,25.0,18.0,20.9,19.0,0.207,76.6,historical,0,Green
tunisia,2021-11-01,27.9,20.0,23.5,31.5,0.005,66.7,historical,1,Yellow
tunisia,2021-11-02,26.0,18.0,21.8,20.5,0.026,72.6,historical,1,Yellow
tunisia,2021-11-03,29.0,19.0,22.6,28.3,0.0,70.7,historical,1,Yellow
tunisia,2021-11-04,22.0,17.0,19.0,12.9,0.0,72.4,historical,0,Green
tunisia,2021-11-05,20.0,17.0,18.1,18.1,0.01,78.5,historical,0,Green
tunisia,2021-11-06,22.0,16.0,18.4,14.8,0.01,83.3,historical,0,Green
tunisia,2021-11-07,22.1,14.1,17.3,16.5,0.203,70.1,historical,0,Green
tunisia,2021-11-08,21.0,12.9,16.5,14.8,0.0,68.9,historical,0,Green
tunisia,2021-11-09,19.0,12.8,15.8,9.4,0.226,84.0,historical,0,Green
tunisia,2021-11-10,23.0,13.0,17.6,9.5,0.366,61.8,historical,0,Green
tunisia,2021-11-11,22.0,10.9,15.7,14.7,1.884,64.8,historical,0,Green
tunisia,2021-11-12,23.0,11.0,17.2,11.2,0.0,74.5,historical,0,Green
tunisia,2021-11-13,24.0,10.2,16.7,15.7,0.002,56.8,historical,0,Green
tunisia,2021-11-14,22.9,10.9,15.8,20.4,0.389,68.6,historical,0,Green
tunisia,2021-11-15,23.0,14.9,17.8,14.8,2.836,73.9,historical,0,Green
tunisia,2021-11-16,19.6,12.0,15.2,16.4,0.299,76.7,historical,0,Green
tunisia,2021-11-17,19.0,11.9,15.2,16.5,2.838,78.1,historical,0,Green
tunisia,2021-11-18,20.0,12.0,15.9,14.7,0.084,78.6,historical,0,Green
tunisia,2021-11-19,19.9,13.0,16.2,14.7,0.216,83.5,historical,0,Green
tunisia,2021-11-20,20.1,10.0,15.1,9.3,0.19,84.8,historical,0,Green
tunisia,2021-11-21,20.0,10.8,14.7,9.3,0.203,85.2,historical,0,Green
tunisia,2021-11-22,21.0,12.8,16.1,20.3,0.0,70.3,historical,0,Green
tunisia,2021-11-23,21.0,12.0,15.7,16.6,0.007,72.8,historical,0,Green
tunisia,2021-11-24,22.0,10.9,16.0,18.3,0.188,78.1,historical,0,Green
tunisia,2021-11-25,20.0,11.0,15.0,16.3,0.038,75.0,historical,0,Green
tunisia,2021-11-26,19.0,10.1,14.6,24.1,0.0,57.2,historical,0,Green
tunisia,2021-11-27,19.0,11.8,15.1,24.2,0.016,52.4,historical,0,Green
tunisia,2021-11-28,16.9,9.0,12.5,31.5,0.438,58.9,historical,0,Green
tunisia,2021-11-29,13.0,8.1,9.9,41.1,3.682,67.1,historical,1,Yellow
tunisia,2021-11-30,16.0,9.9,12.2,22.5,1.178,65.0,historical,0,Green
tunisia,2021-12-01,17.9,8.0,11.9,16.4,0.005,73.4,historical,0,Green
tunisia,2021-12-02,19.9,9.0,13.3,22.2,0.0,62.4,historical,0,Green
tunisia,2021-12-03,13.0,8.0,10.6,25.8,7.18,79.8,historical,0,Green
tunisia,2021-12-04,15.0,10.1,12.4,25.5,0.766,73.4,historical,0,Green
tunisia,2021-12-05,17.9,9.0,11.7,25.8,3.926,70.9,historical,0,Green
tunisia,2021-12-06,11.0,7.8,9.2,42.6,9.268,75.5,historical,1,Yellow
tunisia,2021-12-07,18.0,10.1,13.8,33.4,0.04,67.7,historical,0,Green
tunisia,2021-12-08,21.0,8.0,13.9,24.0,0.002,67.9,historical,0,Green
tunisia,2021-12-09,13.0,8.0,10.4,27.6,8.526,77.5,historical,0,Green
tunisia,2021-12-10,16.0,8.0,12.1,28.3,4.858,77.9,historical,0,Green
tunisia,2021-12-11,14.0,9.9,11.8,50.0,6.198,69.3,historical,1,Yellow
tunisia,2021-12-12,15.8,10.0,12.1,24.0,0.052,65.1,historical,0,Green
tunisia,2021-12-13,15.1,10.0,12.2,22.9,0.382,69.3,historical,0,Green
tunisia,2021-12-14,16.0,7.0,11.4,16.5,0.0,77.5,historical,0,Green
tunisia,2021-12-15,17.0,6.0,11.5,12.9,0.003,82.3,historical,0,Green
tunisia,2021-12-16,15.0,6.5,11.1,14.7,0.381,86.7,historical,0,Green
tunisia,2021-12-17,18.0,8.8,11.9,11.0,0.026,80.9,historical,0,Green
tunisia,2021-12-18,17.0,6.0,11.1,16.4,0.003,82.1,historical,0,Green
tunisia,2021-12-19,16.0,7.0,11.3,11.2,0.0,79.3,historical,0,Green
tunisia,2021-12-20,16.0,6.0,10.7,13.0,0.005,79.0,historical,0,Green
tunisia,2021-12-21,17.0,10.0,12.7,11.1,0.0,74.4,historical,0,Green
tunisia,2021-12-22,18.0,8.0,11.9,11.1,0.0,77.3,historical,0,Green
tunisia,2021-12-23,18.0,8.0,12.8,11.1,0.005,87.5,historical,0,Green
tunisia,2021-12-24,20.0,8.0,13.6,13.0,0.007,79.7,historical,0,Green
tunisia,2021-12-25,19.1,10.1,14.5,16.3,0.0,68.6,historical,0,Green
tunisia,2021-12-26,19.0,9.1,14.4,14.6,0.002,73.3,historical,0,Green
tunisia,2021-12-27,18.1,12.7,15.6,25.7,0.188,73.9,historical,0,Green
tunisia,2021-12-28,19.0,15.0,16.9,33.4,0.403,73.1,historical,0,Green
tunisia,2021-12-29,20.0,15.0,17.1,37.7,0.003,68.3,historical,0,Green
tunisia,2021-12-30,19.0,13.0,16.7,35.2,0.0,74.8,historical,0,Green
tunisia,2021-12-31,18.0,12.0,15.1,16.5,0.0,81.8,historical,0,Green
tunisia,2022-01-01,17.0,8.9,13.0,16.5,0.005,85.9,historical,0,Green
tunisia,2022-01-02,15.0,11.0,13.6,14.6,0.005,78.4,historical,0,Green
tunisia,2022-01-03,16.1,9.0,11.8,13.0,0.0,83.2,historical,0,Green
tunisia,2022-01-04,21.9,5.0,11.7,12.8,0.01,78.4,historical,0,Green
tunisia,2022-01-05,20.0,6.9,13.3,29.4,0.196,61.4,historical,0,Green
tunisia,2022-01-06,13.0,10.0,12.0,20.3,0.248,70.4,historical,0,Green
tunisia,2022-01-07,14.0,7.9,11.0,25.7,0.072,69.6,historical,0,Green
tunisia,2022-01-08,14.1,9.1,11.4,38.8,9.272,72.8,historical,0,Green
tunisia,2022-01-09,15.0,10.0,11.7,31.5,3.041,76.8,historical,0,Green
tunisia,2022-01-10,13.0,9.1,11.4,33.4,8.068,74.4,historical,0,Green
tunisia,2022-01-11,13.0,9.0,10.5,27.6,0.798,71.1,historical,0,Green
tunisia,2022-01-12,13.0,8.0,10.9,27.6,3.245,67.3,historical,0,Green
tunisia,2022-01-13,14.0,7.0,10.3,20.6,0.751,79.5,historical,0,Green
tunisia,2022-01-14,13.6,8.8,10.7,20.4,0.021,65.1,historical,0,Green
tunisia,2022-01-15,14.0,8.0,10.8,22.1,0.0,71.0,historical,0,Green
tunisia,2022-01-16,14.0,7.9,10.7,16.6,0.0,72.5,historical,0,Green
tunisia,2022-01-17,16.0,9.0,12.0,24.0,0.0,68.9,historical,0,Green
tunisia,2022-01-18,15.0,8.0,11.4,20.4,0.0,71.6,historical,0,Green
tunisia,2022-01-19,16.0,6.0,10.1,11.1,0.005,78.3,historical,0,Green
tunisia,2022-01-20,15.0,3.5,9.5,14.7,0.005,76.6,historical,0,Green
tunisia,2022-01-21,14.1,6.1,10.1,18.3,0.034,74.1,historical,0,Green
tunisia,2022-01-22,13.1,8.0,10.8,20.4,0.239,79.8,historical,0,Green
tunisia,2022-01-23,15.0,6.0,10.0,11.1,0.193,75.9,historical,0,Green
tunisia,2022-01-24,15.0,5.0,9.0,14.7,0.005,79.0,historical,0,Green
tunisia,2022-01-25,13.1,6.5,8.9,9.4,0.233,85.2,historical,0,Green
tunisia,2022-01-26,15.1,4.1,8.7,14.5,0.193,80.0,historical,0,Green
tunisia,2022-01-27,17.0,3.1,8.7,12.7,0.19,79.1,historical,0,Green
tunisia,2022-01-28,16.0,3.1,9.8,20.5,0.002,76.9,historical,0,Green
tunisia,2022-01-29,16.0,10.2,12.7,24.1,0.0,66.4,historical,0,Green
tunisia,2022-01-30,17.0,7.6,12.0,22.5,0.0,71.9,historical,0,Green
tunisia,2022-01-31,19.0,8.0,13.0,35.0,0.0,60.1,historical,0,Green
tunisia,2022-02-01,15.0,10.4,12.8,42.2,0.24,64.8,historical,1,Yellow
tunisia,2022-02-02,15.1,10.5,13.0,46.0,0.385,73.6,historical,1,Yellow
tunisia,2022-02-03,19.0,11.0,14.3,24.0,0.0,75.9,historical,0,Green
tunisia,2022-02-04,24.1,9.0,15.3,16.3,0.191,57.3,historical,0,Green
tunisia,2022-02-05,19.0,12.0,14.7,20.6,0.0,66.0,historical,0,Green
tunisia,2022-02-06,18.0,9.9,13.3,20.3,0.0,71.8,historical,0,Green
tunisia,2022-02-07,17.0,10.0,13.7,38.8,0.0,65.9,historical,0,Green
tunisia,2022-02-08,16.0,10.0,13.4,20.5,0.005,58.7,historical,0,Green
tunisia,2022-02-09,16.0,6.7,10.7,14.7,0.0,64.6,historical,0,Green
tunisia,2022-02-10,18.0,4.8,10.9,11.1,0.002,72.1,historical,0,Green
tunisia,2022-02-11,18.1,4.8,11.0,14.7,0.188,78.6,historical,0,Green
tunisia,2022-02-12,16.0,7.0,11.8,22.2,0.006,77.7,historical,0,Green
tunisia,2022-02-13,18.0,6.0,12.0,11.2,0.008,73.3,historical,0,Green
tunisia,2022-02-14,19.9,7.0,13.3,14.8,0.19,72.1,historical,0,Green
tunisia,2022-02-15,16.1,10.9,13.0,26.6,0.198,71.6,historical,0,Green
tunisia,2022-02-16,16.0,8.0,11.4,38.7,16.699,74.6,historical,1,Yellow
tunisia,2022-02-17,17.0,12.0,14.8,35.0,0.113,74.8,historical,0,Green
tunisia,2022-02-18,21.0,11.0,16.3,25.9,0.0,71.0,historical,0,Green
